user_id,item_id,rating,timestamp
43,137,4,-1.4134424630883435
279,1336,1,-1.5401873384221643
80,466,5,0.7247329902665441
254,164,4,0.5509001602355653
298,281,3,0.12247481231113586
279,1240,1,1.6178571115835207
66,298,4,0.013561905705395633
18,443,3,-0.6359968085810618
268,1035,2,-1.4945606953262862
99,79,4,0.402573945032257
13,98,4,-0.37685343438955377
26,258,3,1.4632011659520783
7,455,4,1.4641624615975868
222,755,4,-1.000288373435865
200,673,5,0.1122233624274983
119,328,4,-1.2359934997005795
213,172,5,-0.8558299837527076
276,322,3,-1.635991480911978
94,1217,3,1.5334011979881146
130,379,4,-1.4460022595735693
38,328,4,1.665441713865491
160,719,3,-1.2483322167888116
293,1267,3,1.0064158187338086
26,930,2,1.4703189080530246
130,216,4,-1.55549621016983
92,1079,3,0.5454147681279558
256,452,4,-0.2552200619868338
1,61,4,-0.933119500999974
72,48,4,-0.6534889461056688
56,755,3,1.7555491925358437
13,360,4,-0.2597248838817775
15,405,2,-0.762167750929721
92,77,3,-1.4735153007028055
207,476,2,0.16046386138797877
292,174,5,-0.4534894876706696
232,483,5,0.9395454213912768
251,748,2,0.5133628471307405
224,26,3,0.8561840412260011
181,220,4,-0.8545294182988855
259,255,4,-1.6475341396634389
305,471,4,0.5229950781529829
52,280,3,-0.11341033466819399
161,202,5,1.4300451678070143
148,408,5,-1.1470862838821423
125,235,2,1.742141579063118
97,228,5,0.1328651139309944
58,1098,4,0.14523002946002284
83,234,4,0.7741071331866296
90,347,4,1.4698200148875729
272,178,5,-0.7623256901013794
194,181,3,-0.7499220383063163
125,478,4,-0.7624164489855669
110,688,1,0.6472424935520252
299,14,4,-1.0574956630223589
151,10,5,-0.7492623989934065
269,127,4,1.481580494961084
6,14,5,0.013173607386448754
54,106,3,-0.484852576806659
303,69,5,-0.7599998299538175
16,944,1,-1.085687618031662
301,790,4,-0.27138412569478243
276,1091,3,-1.634748364896188
305,214,2,0.5228865417553977
194,1028,2,-0.7462258125733819
91,323,2,1.4801268557603229
87,554,4,-0.6835756097797128
294,109,4,-1.0683822379635894
286,171,4,-1.1222402440259813
200,318,5,0.11220539778238076
229,328,1,1.5163826908467628
178,568,4,-0.1314219498474499
303,842,2,-0.7567695622036195
62,65,4,-0.7773761329437604
207,591,3,-1.4054047814520032
92,172,4,-1.4737709226322904
301,401,4,-0.27149284922408756
36,339,5,-0.25660820508560384
70,746,3,0.11628468214610269
63,242,3,-1.4561956986240148
28,201,3,-0.29326918034578847
279,68,4,-1.5384930478295162
250,7,4,-1.0178347791592646
14,98,3,1.375882885567944
299,1018,3,1.1178261852743272
194,54,3,-0.7490836882008309
303,815,3,-0.7566333303114782
119,237,5,-1.6381161744605672
295,218,5,-0.6666293354822711
268,930,2,-1.4569906341704661
268,2,2,-1.4567602750231776
66,258,4,0.01351792975120165
233,202,5,-0.7737124681301016
83,623,4,-0.6026153167134285
214,334,3,1.4996153144736166
192,476,2,-0.4043183826667564
100,344,4,1.4682385647220693
268,145,1,-1.456698895819026
301,56,4,-0.2717647516132104
307,89,5,-0.7943864062894334
234,141,3,1.6478365487820195
83,576,4,-0.6025821943989931
181,264,2,-0.8546731354598258
297,133,4,-1.5510901938230328
38,153,5,1.665756282286768
7,382,4,1.4639766397996523
264,813,4,0.48543849048100074
181,872,1,-0.8546375804330307
201,146,1,0.11447362136019044
85,507,4,-0.7621224650534872
269,367,3,1.4823024491367451
59,468,3,0.8752157114108374
286,143,4,1.145750916187507
193,96,1,1.0471246402287595
113,595,5,-1.4207840147263793
292,11,5,-0.45374922649799404
130,1014,3,-1.3619696379287454
275,98,4,-1.5669870334348581
189,520,5,1.8220133269143113
219,82,1,1.1084941135309239
218,209,5,-1.1303327552562743
123,427,3,-0.684122034402038
119,222,5,-1.6380650875010143
158,177,4,-0.6352082355130897
222,118,4,-1.116249970537881
302,322,2,-0.7657385984102725
279,501,3,-1.538224326679633
301,79,5,-0.27179918384968565
181,3,2,-0.8543331171246323
201,695,1,0.11438679224212232
13,198,3,-0.3768193764165184
1,189,3,0.9738477884529041
145,237,5,-1.5453864189982132
23,385,4,-1.6359783816915796
201,767,4,0.10959434889357796
296,705,5,0.12506789655482112
42,546,3,-0.4534266114127582
33,872,3,1.5785268894696212
301,554,3,-0.2713450151653078
16,64,5,-1.0869647920204872
95,135,3,-0.810521651712506
154,357,4,-0.8215341663012794
77,484,5,0.22547772493664459
296,508,5,0.12495393333735669
302,303,2,-0.7657554402650701
244,673,3,-0.5468334094379798
222,77,4,-1.0002631106536686
13,215,5,-0.2597881344031288
16,705,5,-1.0865083777554698
270,452,4,-1.2299396014276878
145,15,2,-1.5453705128020152
187,64,5,-0.7603574386706886
200,304,5,-1.401094015150673
170,749,5,0.7704808947169657
101,829,3,-1.1962794704290125
184,218,3,1.1940853552714146
128,204,4,-0.6664459463966962
181,1295,1,-0.8546437557797899
184,153,3,1.1943557606067776
1,33,4,-0.9330672912501011
1,160,4,-1.5824428035827036
184,321,5,1.193547725839928
54,595,3,-0.4848654888953372
94,343,4,1.5337610522856255
128,508,4,-0.6663918653296236
23,323,2,-1.6363893229486435
301,227,3,-0.27164592297102663
301,191,3,-0.271935977136987
112,903,1,1.6675907345376768
82,183,3,-0.8905605081896363
222,724,3,-1.0005700066744265
218,430,3,-1.1303757955518685
308,1197,4,0.7879498279082958
303,134,5,-0.7599217960265883
133,751,3,1.3210929635400794
215,212,2,1.4796184188771524
69,256,5,-0.2624888193857994
254,662,4,0.7145621941542156
276,2,4,-1.6348604567964526
104,984,1,0.9195135321631773
63,1067,3,-1.456135067946743
267,410,4,-0.8529588217731404
13,56,5,-0.37685343438955377
240,879,3,0.42046504738384943
286,237,2,-1.445040776796341
294,271,5,1.0690038937964463
90,1086,4,1.4700267954381445
18,26,4,-0.6360832634356899
92,229,3,-1.4732226266927655
308,649,4,0.7879069747444217
144,89,3,0.8564718498113217
191,302,4,1.5029299786295232
59,951,3,0.8753193823837032
200,96,5,0.1123833600480764
16,197,5,-1.085870258590357
61,678,3,1.6417921942268463
271,199,4,0.43407008482114817
271,709,3,0.43423419933956575
142,169,5,0.956524630871434
275,597,3,-1.3718951043561876
222,151,3,-1.00054511815567
87,40,3,-0.6833927820892978
207,258,4,-1.0572342400095545
272,1393,2,-0.7624098993753678
177,333,4,-0.635958633710187
207,1115,2,-0.7230667651727902
299,577,3,1.1181035144833293
271,378,4,0.43425702940940264
305,425,4,0.5231518945343214
49,959,2,0.8495893322823832
94,1224,3,1.533348052579642
130,1017,3,-1.604646356421106
10,175,3,-1.055455553011198
203,321,3,-0.5792537927918244
191,286,4,1.5030401992125881
43,323,3,-1.4135446370074496
21,558,5,-1.6050580462050497
197,96,5,1.4747827481012938
13,344,2,0.8504731553958224
194,66,3,-0.7488239493735065
234,206,4,1.6478241980885011
308,402,4,0.7881704562061457
308,640,4,0.7874848055841595
269,522,5,1.4818814027668028
94,265,4,1.5331772013193052
268,62,3,-1.5378536187423637
272,12,5,-0.762299304528863
121,291,3,1.4711595037391496
296,20,5,0.12501699672698807
134,286,3,1.5351317921344378
180,462,5,-1.1199147581418596
234,612,3,1.6000301954118794
104,117,2,0.9238918530154183
38,758,1,1.6665529020186989
269,845,1,1.4834686540156257
7,163,4,1.4642294547533377
234,1451,3,1.59988105143106
275,405,2,-1.3719012797029466
52,250,3,-0.11343746876759027
102,823,3,0.9866732351447896
13,186,4,1.3428848265945381
178,731,4,-0.13123912215703493
236,71,3,1.2327899960454396
256,781,5,-0.2551644838660014
263,176,5,1.4541819784444723
244,186,3,-0.5470149272063549
279,1181,4,-1.537259101268005
43,815,4,0.07996840351411091
83,78,2,-0.6025196924045216
151,197,5,-0.7485533569064236
254,436,2,0.5511711269660883
109,631,3,-0.5519413568664009
297,716,3,-1.5512151978119757
249,188,4,-0.7275277982452599
144,699,4,0.8565495094751111
301,604,4,-0.2718757207231552
64,392,3,1.1618429341832655
92,501,2,-1.4736971927346205
222,97,4,-1.0006143568920605
268,436,3,-1.5378684021482416
293,135,5,1.006150840218325
213,173,5,-0.8558299837527076
160,460,2,-1.2477318982311336
13,498,4,-0.25991669389475125
59,715,5,0.8752280621043558
5,17,4,-1.4769658224874134
125,163,5,-0.7623550697814154
174,315,5,0.5434113359339098
114,505,3,-0.42453609369279055
213,515,4,-0.8717219579398134
23,196,2,-1.6358915525735116
128,15,4,-0.6661935057064508
239,56,4,1.0574114580074723
181,279,1,-0.8544240631405399
291,80,4,-1.579859075925017
250,238,4,-1.017788557624431
201,649,3,0.10955130859798384
60,60,5,-0.03763546156240033
181,325,2,-0.8546375804330307
119,407,3,0.6567974391739181
287,1,5,-1.533500186408879
216,228,3,-0.6143926386417373
216,531,4,-0.6166067811524744
203,471,4,-0.5790582401444512
92,587,3,-1.4724353635468332
13,892,3,-0.1412147398854302
213,176,4,-0.8556623137316105
286,288,5,-1.4450647296564976
117,1047,2,-0.4714137123366975
99,111,1,0.40233965611884903
11,558,3,1.5672959921636378
65,47,2,-0.8069455645437952
295,194,4,-0.7506675710786943
269,217,2,1.4825994271763445
85,259,2,-0.34129560061861824
250,596,5,-1.0177964171566698
137,144,5,-0.3920713601213119
201,960,2,0.10913999307748011
257,137,4,-0.276752747609128
111,328,4,1.5253270256663793
91,480,4,1.4802163047224706
215,211,4,1.4797161016349791
181,938,1,-0.8546802464651848
189,1060,5,1.8218114117884587
1,20,4,0.7303809998388116
303,404,4,-0.7598439492310789
299,305,3,-0.7095169315928839
187,210,4,-0.7604302329097588
222,278,2,-1.1162291989169637
214,568,4,1.7102614449848395
293,770,3,1.0063576207688967
285,191,4,1.3224612706765322
303,252,3,-0.7455440917175152
96,156,4,0.16355471600679594
72,1110,3,-0.6533736729661646
115,1067,4,-0.44122712032418715
7,430,3,1.46399254599585
116,350,3,0.645431245634393
73,480,4,0.9537919463646478
269,246,5,1.483620604972245
263,419,5,1.4541374410951182
70,431,3,0.11628468214610269
221,475,4,-1.5503203339270581
72,182,5,-0.6535269338448235
25,357,4,0.43487643540251786
290,50,5,-0.5717378343907726
189,526,4,1.82216771058329
299,303,3,-1.1059985206542433
264,294,3,0.4851697693311175
200,365,5,0.11248684388922225
187,135,4,-0.7603533217728492
184,187,4,1.1939326557879155
63,289,2,-1.4562340606266095
13,229,4,-0.21168368020306974
298,486,3,0.12242372535158284
235,185,4,1.1464781100513275
62,712,4,-0.7770969324175586
246,94,2,0.26098391035286717
54,742,5,-0.48542819397730025
63,762,3,-1.4561025070274676
11,732,3,1.567367476480668
92,168,4,-1.473686339094862
8,550,3,-0.7796834670510447
307,174,4,-0.7944436685957456
303,200,4,-0.7598282301666011
256,849,2,-0.25529416614794365
72,54,3,-0.6534634961917523
164,406,2,1.0991251768386856
117,150,4,-0.6369496832991715
224,77,4,0.8561314572126882
193,869,3,1.047742923431555
94,184,2,1.5329850170428916
281,338,2,-0.43571646543438103
130,109,3,-1.6046652567248234
128,371,1,-0.6665440034179627
94,720,1,1.5334960737701417
182,845,3,0.39002283344185407
129,873,1,-0.05303303374533387
254,229,4,0.5512392429121589
64,381,4,-0.779096809108925
151,176,2,-0.7493799177135504
45,25,4,-0.470605677569848
193,879,3,1.0468907255787916
276,922,4,1.0565452252757108
276,57,3,-1.6357792735415269
234,187,4,1.6000301954118794
181,306,1,-0.8546016511427956
21,370,1,-1.6051332731564794
293,249,3,1.0060907709362132
264,721,5,0.4855702312118627
10,611,5,-1.0558213955237479
197,346,3,1.4746388438086335
276,142,3,-1.6347652067509857
308,427,4,0.787400222046731
221,943,4,-1.5498422123825235
131,126,4,0.02856799833014273
268,824,2,-1.3118484651825222
109,8,3,-0.5532005662101087
198,58,3,0.12712260284014001
230,680,4,-0.5697347764601667
181,741,1,-0.854430987014179
192,1061,4,-0.404197121312213
234,448,3,1.6480034702762365
90,900,4,1.4696310118503988
193,941,4,1.0471963116775098
128,603,5,-0.6665655235657598
126,905,2,0.8096125700759722
244,265,4,-0.5468395847847389
90,289,3,1.4696311989821187
157,25,3,0.6291247746875438
305,71,3,0.5230018148949019
119,382,5,-1.6368616434098588
21,222,2,-1.6051166184334018
231,181,4,0.9499594887395721
280,508,3,1.529165845769934
288,132,3,0.5324416745090105
279,1497,2,1.3570276805950434
301,33,4,-0.2714576684607324
72,699,3,-0.6534767825438704
90,259,2,1.4696465437831565
308,55,3,0.7878074206693954
59,742,3,0.8746913683314692
94,744,4,1.5330972960748763
130,642,4,-1.55542360306248
26,1015,3,1.4639846864636112
56,121,5,1.7123728521813104
82,508,2,0.2218254751579042
62,12,4,-0.777576925279293
276,40,3,-1.634966186218238
181,1015,1,-0.8543929992750242
152,301,3,-0.6327755231534224
178,845,4,-0.13184561606147197
217,597,4,1.0369409320277527
79,303,4,1.448839554970923
138,484,4,-0.842976841566266
308,81,5,0.7875328984361929
75,284,2,0.09759696006257926
269,198,4,1.481748352113901
307,94,3,-1.1987950821406284
222,781,3,-0.46206086897237697
121,740,3,1.4711720415643879
269,22,1,1.481937355151075
13,864,4,-0.25953812642524304
230,742,5,-0.5695931177481461
269,507,4,1.4820735870432165
239,1099,5,1.057369353370478
245,1028,5,0.932775931421203
56,546,3,1.7123691095469111
295,961,5,-0.7502663606710691
271,1028,2,0.43400533724603707
222,812,2,-0.46216566273556264
69,240,3,-0.2624888193857994
10,7,4,-1.0547944166445284
22,376,3,-0.8686166941785582
294,931,3,1.0692716792877297
82,717,1,0.221870948165858
279,399,4,-1.5372856739722414
269,234,1,1.482186988865521
6,98,5,0.01344139287773212
243,1039,4,-0.6625711970029062
298,181,4,0.11167600214657318
282,325,1,-0.3416664956876075
78,323,1,-0.7289312861450679
118,200,5,-1.5240389937786936
283,1114,5,-0.7918116609543056
171,292,4,1.4046076045840141
70,217,4,0.11644598968872062
10,100,5,-1.0548810586308766
245,181,4,0.9328165390044374
107,333,3,1.4475416093611806
246,561,1,0.2609726824496687
13,901,1,0.026539116222180293
276,70,4,-1.6351617388656114
244,17,2,-0.5467327325726336
189,56,5,1.8219914325030742
226,242,5,0.06733364404487942
62,1016,4,-0.7776901399698775
276,417,4,-1.6347723177563447
214,478,4,1.499898257634218
306,235,4,-1.3145062970013186
222,26,3,-1.0003703371292139
280,631,5,1.5292216110224865
60,430,5,-0.03793711789499907
56,71,4,1.7130830170586133
42,274,5,-0.4534266114127582
1,202,5,-1.5824624524133009
13,809,4,-0.211696405160028
173,289,4,-1.1175250860777866
15,749,1,-0.7622886380208245
185,23,4,-0.0008612716116312099
280,540,3,1.5295122265836067
244,381,4,-0.5473180805927134
150,293,4,-0.89484619884049
7,497,4,1.4639843122001712
178,317,4,-0.13135458242825912
178,742,3,-0.13193132238922023
95,1217,3,-0.5531975721025891
234,1462,3,1.6476973227823584
97,222,5,0.13287016648743372
109,127,2,-0.5549167512139939
117,268,5,-0.6370984530165511
269,705,2,1.4820829436292153
130,1246,3,-1.361636730598911
264,655,4,0.48554665261514596
207,13,3,-1.5011729946515817
42,588,5,-0.45299059450521784
246,409,2,0.26095902183411057
87,367,4,-0.6834330154090923
101,304,3,-1.1963657381519208
256,127,4,-0.25533103109677857
92,794,3,-1.4734851724958895
181,762,2,-0.8543374211541918
213,235,1,-0.8558911758251392
92,739,2,-1.3760299668407419
292,661,5,-0.45347451713307163
246,665,4,0.26085778357360445
274,845,5,-0.857675663906815
188,692,5,-1.5824360668407846
18,86,4,-0.6360832634356899
5,439,1,-0.8766051601725454
236,632,3,1.2327119621182103
193,407,4,1.0477635079207521
144,709,4,0.8565184456095953
90,1198,5,1.4699223759383988
48,609,4,-0.7661233412265399
5,225,2,-1.4770547100544011
22,128,5,-0.8684537024504606
311,432,4,0.15656066797275275
8,22,5,-0.7797158408386003
276,188,4,-1.6348396851755356
222,173,5,-1.0003703371292139
72,866,4,-0.6536444525649675
299,134,4,-0.9986360003484911
1,171,5,1.164494403523583
308,295,3,0.7883128634450461
165,216,4,-0.7491020271093884
222,49,3,-1.0002825723525457
181,121,4,-0.8544861908715714
200,11,5,0.112408248566833
234,626,4,1.6481638421602547
244,707,4,-0.5469127532872489
90,25,5,1.4700950985159351
208,216,5,-0.07869403224198333
263,96,4,1.4539169999289885
134,323,4,1.535131979266158
279,586,4,1.7470264654813297
2,292,4,0.9397609971326873
288,593,2,0.6293755311923095
49,302,4,0.8489381138968723
286,153,5,-1.1223122897381717
205,304,3,0.8898976918965888
22,80,4,-0.8685951740307613
234,318,4,1.599983412481886
223,328,3,1.5008165129841324
15,25,3,-0.7621215293948873
268,147,4,-1.3127008501670057
94,1220,3,1.533324848246365
274,405,4,-0.8576268225279018
7,492,5,1.4639611078668944
268,217,2,-1.456698895819026
16,55,5,-1.0874028673769474
164,620,3,1.099108147852168
290,161,4,-0.5716047837378709
92,515,4,-1.4761046423120912
239,1070,5,1.0573279972603637
56,449,5,1.712340665525475
248,234,4,0.1882763132691739
234,10,3,1.440727020646593
280,1049,2,1.529546284556642
308,187,5,0.7878074206693954
276,64,5,-1.6357951797377248
192,948,3,-0.40430734189527795
122,509,4,-0.7968705798720935
85,588,3,-0.5034864049548298
262,931,2,-0.6994941566710551
201,272,3,0.4649939758103577
181,870,2,-0.8544861908715714
295,739,4,-0.7504978426086775
263,568,4,1.4541136753666815
295,39,4,-0.7505053278774765
201,1100,4,0.10927528931102161
93,820,3,0.9688023430189544
159,1028,5,-0.556026816576882
158,665,2,-0.6351848440480928
293,423,3,1.0062481487127115
82,597,3,-0.8907412774311315
276,181,5,-1.6359735162668603
13,823,5,-0.21164943509831444
217,2,3,1.0368838568531604
83,660,4,-0.6026755731272603
189,20,5,1.8218422885222545
222,796,4,-1.0002503856967102
146,1022,5,1.483831315288936
267,121,3,-0.8529782834720177
126,294,3,0.8095758922588573
181,1060,1,-0.8544764600221327
125,80,4,1.7421988413694303
43,120,4,0.09367411781675591
13,780,1,-0.25951323790648645
253,259,2,1.5157728285713663
42,44,3,-0.4529155546855081
77,518,4,0.229114817046067
291,686,5,-1.6268645055336666
268,21,3,-1.457013089976863
262,28,3,-0.6992422773759694
234,81,3,1.6478498351341375
29,245,3,-0.13249833150074267
236,57,5,1.232772031400322
158,729,3,-0.6354498225635766
156,661,4,0.8714902931295871
232,52,5,0.9396404843050239
168,866,5,0.14204710603497828
37,288,4,-0.4890862448393598
141,245,3,0.19753147387566775
235,230,4,1.1464270230917746
102,70,3,0.9870609720685765
77,172,3,0.2289950527452834
90,506,5,1.4698200148875729
186,566,5,-0.8430636706843341
44,660,5,-0.9695175561935946
118,774,5,-1.5239358842009876
7,661,5,1.4638888750229844
49,1003,2,0.84954049090347
62,68,1,-0.7773231746670076
42,1028,4,-0.4533788928241647
178,433,4,-0.13118260837760265
85,51,2,-0.7623876307006909
77,474,5,0.22522341292919937
58,1099,2,1.6307083824527626
56,1047,4,1.755751856188576
197,688,1,1.474731286878301
286,99,4,-1.008110479330795
90,258,3,1.4695958310870436
181,1288,1,-0.8545374649628444
295,190,4,-0.7507330671806853
224,69,4,0.8521311424347955
272,317,4,-0.7623511400152959
221,1010,3,-1.5498603641593611
66,877,1,0.01351792975120165
207,318,5,-1.198387883517964
234,487,3,1.600048347188717
7,648,5,1.4638943018428636
87,82,5,-0.6836066736452285
195,1052,1,-1.0654811349088262
44,449,5,0.015809357662288172
306,287,4,-1.3144898294099607
194,172,3,-0.7499074420321583
94,62,3,1.5333725668349585
167,659,4,1.7233756359206454
108,100,4,-0.6828682518782095
230,304,5,-0.5697347764601667
181,927,1,-0.8544764600221327
54,302,4,-0.4866046911007793
90,22,4,1.4700142576129063
181,696,2,-0.854416203608301
286,357,4,-1.1222877754828549
14,269,4,1.6305818814100599
311,179,2,0.15653671511259604
92,121,5,-1.476127285250208
21,440,1,-1.6050387716378924
244,550,1,-0.547657350401027
181,405,4,-0.854430799882459
65,806,4,-0.8069723243797515
37,540,2,-0.48893429388274057
44,443,5,-0.9694475689303241
244,183,4,-0.5469501796312437
1,265,4,-0.9331155712338546
270,25,5,-1.2302779355774014
299,387,2,1.1179070261773563
94,572,3,1.5335503419689342
286,746,4,-1.1220031481367738
239,272,5,1.057742494020107
216,55,5,-0.6144856431065646
254,121,3,0.5508254946792955
62,665,2,-0.7770398572429664
178,385,4,-0.13134204460302085
194,23,4,-0.7496557498687927
268,955,3,-1.4565755760155628
188,143,5,-1.5824190378542669
276,294,4,-1.6359963463366973
158,1098,4,-0.6350843543144666
207,845,3,-0.3456675589923801
161,48,1,1.4300406766457348
305,654,4,0.5230491592200555
47,324,3,-0.7653263472311689
64,736,4,1.1621554441556228
191,751,3,1.5030235444895104
7,378,5,1.4641484267185887
59,92,5,0.8750551523950995
69,268,5,-0.2810236548541037
10,461,3,-1.0554055888419647
21,129,4,-1.6051166184334018
58,9,4,0.1451162533742784
194,152,3,-0.7445700711150485
7,200,5,1.464247980793615
113,126,5,-1.5816418798212133
173,328,5,-1.1175176008089875
95,233,4,-0.810747706830235
16,194,5,-1.0868832025905784
59,323,4,0.875394235071693
311,654,3,0.15648394396756324
292,589,4,-0.4534829380604705
43,203,4,0.07978782140433563
79,50,4,1.4489035540191544
235,70,5,1.1465125422878029
125,190,5,1.7417205326931757
284,322,3,0.33699045252798915
303,161,5,-0.7598117625752433
254,378,3,0.5512048106756836
255,1034,1,-0.05835169149044626
104,301,2,0.919457392647185
90,923,5,1.4699309839975176
6,463,4,0.013634699944465674
279,122,1,-1.5403594996045409
286,298,4,-1.445002601925466
222,448,3,-1.0002726543713871
297,57,5,-1.5512224959490546
42,625,3,-0.45285473687651645
130,1217,4,-1.4459805522940523
254,357,3,0.550843646456133
109,475,1,-0.5548849388215983
230,1444,2,-0.5694653067834036
244,310,3,-0.5477245306884978
6,301,2,0.013390118786459135
36,748,4,-0.2566635960747163
256,443,3,-0.2552709618146668
102,515,1,0.9866453525185134
104,285,4,0.9237475744593181
21,447,5,-1.6050580462050497
111,301,4,1.525343680389457
18,408,5,-0.6361025380028473
25,222,4,0.4348876633057163
110,944,3,0.6475972952930967
270,98,5,-1.2300137055887976
68,237,5,-1.2265957447234652
83,215,4,-0.6027347067507721
6,258,2,-0.04876156510519823
89,216,5,-0.7614375629583809
128,317,4,-0.6663428368189903
305,512,4,0.522972060951426
184,412,2,1.1946188678050615
286,175,5,-1.122113181588119
279,1428,3,0.9237490715130778
256,86,5,-0.25520060028795644
221,48,5,-1.5500849222233304
140,332,3,-0.8449435959431969
190,977,2,1.4061239329109667
